h,a,c,theta_h,theta_a,average edge weight,std. of average comm. states,range of average comm. states,number of communities,modularity
0.01,0.03,0.3,0.01,0.3,0.21571022008276344,0.1323918521222013,0.3508263961725933,5,0.05087256717753204
0.01,0.03,0.3,0.03,0.01,1.0363726415659156,0.037822401073959344,0.08420453104169168,3,0.009611666428594401
0.01,0.03,0.3,0.03,0.03,1.0019546329055062,0.0327326979029594,0.08824002518320545,4,0.00848300578637324
0.01,0.03,0.3,0.03,0.1,0.764263678139444,0.11412148751700388,0.34311549369431316,5,0.012323341281361868
0.01,0.03,0.3,0.03,0.3,0.2307516491362283,0.03719358883223512,0.10339539470319614,5,0.047614994511717905
0.01,0.03,0.3,0.1,0.01,1.109680397768842,0.07212292676941855,0.22554507488620548,5,0.0071021371593596415
0.01,0.03,0.3,0.1,0.03,1.0411541475164678,0.06511795403351057,0.16990931414649074,4,0.008049448700172743
0.01,0.03,0.3,0.1,0.1,0.8330031089065733,0.0914860302181591,0.2485052011480451,5,0.012150033434816994
0.01,0.03,0.3,0.1,0.3,0.2938993890649302,0.06440340148729651,0.15608434896227255,4,0.03811601007815515
0.01,0.03,0.3,0.3,0.01,1.3066484352155026,0.1707658462723574,0.416802543239563,4,0.0061666789255668784
0.01,0.03,0.3,0.3,0.03,1.2520105871372125,0.0941535698161068,0.2527289698180831,4,0.005291044038664823
0.01,0.03,0.3,0.3,0.1,1.027868558980944,0.08456865583741502,0.22393389496158378,5,0.008465454596196183
0.01,0.03,0.3,0.3,0.3,0.4433378748308313,0.07201898116104298,0.21755633843959438,6,0.024523754241260798
0.01,0.1,0.3,0.01,0.01,3.296722396249444,0.0,0.0,1,2.220446049250313e-15
0.01,0.1,0.3,0.01,0.03,3.05012926635382,0.0,0.0,1,-4.440892098500626e-16
0.01,0.1,0.3,0.01,0.1,2.3931345022791657,0.060265813496528695,0.12053162699305739,2,0.0004990127009882883
0.01,0.1,0.3,0.01,0.3,0.5206883492544155,0.1637886670499805,0.4331299225455345,4,0.014930480954037609
0.01,0.1,0.3,0.03,0.01,3.3338413627572607,0.0,0.0,1,-1.9984014443252818e-15
0.01,0.1,0.3,0.03,0.03,3.10664140825828,0.0,0.0,1,2.9976021664879227e-15
0.01,0.1,0.3,0.03,0.1,2.415027349851412,0.05533097057093622,0.11066194114187244,2,0.00031677117119384424
0.01,0.1,0.3,0.03,0.3,0.5436333175269057,0.08678409321039718,0.23334569342309341,5,0.016641387697933635
0.01,0.1,0.3,0.1,0.01,3.3797689590302573,0.0,0.0,1,-1.9984014443252818e-15
0.01,0.1,0.3,0.1,0.03,3.2010748909502507,0.0,0.0,1,5.551115123125783e-16
0.01,0.1,0.3,0.1,0.1,2.5634661913191574,0.0,0.0,1,2.4424906541753444e-15
0.01,0.1,0.3,0.1,0.3,0.52958787869255,0.06250681525151859,0.15361471322726167,4,0.01878372834071404
0.01,0.1,0.3,0.3,0.01,3.6078094123333067,0.0,0.0,1,-7.771561172376096e-16
0.01,0.1,0.3,0.3,0.03,3.307137587060891,0.0,0.0,1,-2.4424906541753444e-15
0.01,0.1,0.3,0.3,0.1,2.6545867906404492,0.07770360875063234,0.15540721750126468,2,3.6821212652526913e-05
0.01,0.1,0.3,0.3,0.3,0.688589615508299,0.037257625433942114,0.08719940367055656,4,0.013632769433475331
0.01,0.3,0.3,0.01,0.01,9.677582502404263,0.0,0.0,1,1.1102230246251565e-15
0.01,0.3,0.3,0.01,0.03,9.260182174290344,0.0,0.0,1,3.552713678800501e-15
0.01,0.3,0.3,0.01,0.1,7.100006384937905,0.0,0.0,1,1.4432899320127035e-15
0.01,0.3,0.3,0.01,0.3,1.3465009390343419,0.08382039076845624,0.16764078153691248,2,0.001380585582686042
0.01,0.3,0.3,0.03,0.01,9.729304018370122,0.0,0.0,1,-1.1102230246251565e-16
0.01,0.3,0.3,0.03,0.03,9.267485750997572,0.0,0.0,1,2.220446049250313e-16
0.01,0.3,0.3,0.03,0.1,7.292435953167413,0.0,0.0,1,3.1086244689504383e-15
0.01,0.3,0.3,0.03,0.3,1.4004058339891112,0.0506170792006755,0.101234158401351,2,0.0006884740268961187
0.01,0.3,0.3,0.1,0.01,9.847787351248432,0.0,0.0,1,-8.881784197001252e-16
0.01,0.3,0.3,0.1,0.03,9.017737415310593,0.0,0.0,1,-9.992007221626409e-16
0.01,0.3,0.3,0.1,0.1,7.152345475512075,0.0,0.0,1,8.881784197001252e-16
0.01,0.3,0.3,0.1,0.3,1.4609003862931187,0.04024478530053915,0.0978785970401464,3,0.0014655455536910708
0.01,0.3,0.3,0.3,0.01,9.965119132653138,0.0,0.0,1,4.440892098500626e-16
0.01,0.3,0.3,0.3,0.03,9.435086724118069,0.0,0.0,1,2.4424906541753444e-15
0.01,0.3,0.3,0.3,0.1,7.4677688920628285,0.0,0.0,1,8.881784197001252e-16
0.01,0.3,0.3,0.3,0.3,1.622731758082944,0.0018311127765766877,0.0036622255531533754,2,0.0006283718174762976
0.03,0.01,0.3,0.01,0.01,0.0031842675411696145,0.28457558798035204,0.9291768708301087,10,0.4810674163107447
0.03,0.01,0.3,0.01,0.03,0.0018602610186669178,0.9284082765709559,3.491475554321823,12,0.5688549401230972
0.03,0.01,0.3,0.01,0.1,0.0010866227582199941,1.1360278357132407,5.410433025346235,18,0.6413798036641485
0.03,0.01,0.3,0.01,0.3,1.474629569422388e-06,1.5345433347058994,6.816109764743892,71,0.03400325784232704
0.03,0.01,0.3,0.03,0.01,0.006683323748281413,0.19530495135014958,0.5841999302753971,7,0.35287891153220285
0.03,0.01,0.3,0.03,0.03,0.0037134197264734195,0.3137758949206773,0.9099234546182611,10,0.47314015557786604
0.03,0.01,0.3,0.03,0.1,0.0018022657951478943,0.29043830147683447,0.9112298063828594,9,0.5441849304053582
0.03,0.01,0.3,0.03,0.3,1.1679510064562814e-05,1.725728134945756,6.15097183721864,36,0.6306757357536057
0.03,0.01,0.3,0.1,0.01,0.03315858904991333,0.09475414418164708,0.29832123282311634,6,0.18407039869591524
0.03,0.01,0.3,0.1,0.03,0.026727312047049315,0.09026205438173733,0.3011623897356269,8,0.21538694949866735
0.03,0.01,0.3,0.1,0.1,0.018337844630478033,0.20827076724745391,0.49439529327378146,5,0.26117243521952793
0.03,0.01,0.3,0.1,0.3,0.002212357904665876,0.3378714099691582,1.0695730862947876,8,0.5001785917644261
0.03,0.01,0.3,0.3,0.01,0.3469215517000374,0.08090959495498527,0.23157592516536574,5,0.0531944852568758
0.03,0.01,0.3,0.3,0.03,0.33139392110211563,0.12286902034258891,0.28459326227475995,4,0.05271884273153303
0.03,0.01,0.3,0.3,0.1,0.2838209522180505,0.11664324706895746,0.2922011435865597,4,0.06892855230909958
0.03,0.01,0.3,0.3,0.3,0.14748369826831473,0.09596185433592462,0.2918663936484851,5,0.09075545296947697
0.03,0.03,0.3,0.01,0.01,0.1966671869116436,0.1715424615470533,0.5526146120780561,6,0.07410734443847518
0.03,0.03,0.3,0.01,0.03,0.16201487593720992,0.09651754999249247,0.22655013883155148,4,0.0908636360408189
0.03,0.03,0.3,0.01,0.1,0.06776236385569219,0.22213991357709512,0.6135711197208171,5,0.13830151824834136
0.03,0.03,0.3,0.01,0.3,0.00013937500469774798,1.0264850627530528,2.912861700083307,5,0.5704733936445485
0.03,0.03,0.3,0.03,0.01,0.22600411901400025,0.1564255696243819,0.4503508624360021,5,0.06898932505739527
0.03,0.03,0.3,0.03,0.03,0.19111427292611105,0.15325905708807847,0.3972395473900257,4,0.0848359193962347
0.03,0.03,0.3,0.03,0.1,0.08978656186905208,0.04194533679053612,0.11536615268401587,4,0.11360904148486332
0.03,0.03,0.3,0.03,0.3,0.0005321561985848843,0.4488353786683566,1.408631814296053,9,0.5603225649181056
0.03,0.03,0.3,0.1,0.01,0.39505608994304137,0.11344673983087888,0.2925462624326723,4,0.05640235422231124
0.03,0.03,0.3,0.1,0.03,0.34791516914881465,0.12014355215401304,0.3177622411885888,4,0.05309838582125631
0.03,0.03,0.3,0.1,0.1,0.19401912823342182,0.14542027190643847,0.3698042949094832,4,0.08258956526641667
0.03,0.03,0.3,0.1,0.3,0.007611709794671618,0.19337728698260984,0.5687552497539747,6,0.3176439287280385
0.03,0.03,0.3,0.3,0.01,0.9716918526722609,0.09086616426125393,0.21169797186292555,3,0.024439734115763317
0.03,0.03,0.3,0.3,0.03,0.9123855256738479,0.1285170922549497,0.3382373450013,4,0.022281467350047435
0.03,0.03,0.3,0.3,0.1,0.7060118066076359,0.01902734089551352,0.04658042257209874,3,0.027756019543063268
0.03,0.03,0.3,0.3,0.3,0.18609278924381376,0.11583061109082984,0.28804740655645733,4,0.09138343890056524
0.03,0.1,0.3,0.01,0.01,2.367759147344123,0.08169342523037082,0.19881072363905283,3,0.003212568148132325
0.03,0.1,0.3,0.01,0.03,2.1587685697074077,0.00930717092245182,0.020532669705114165,3,0.005542107073230412
0.03,0.1,0.3,0.01,0.1,1.4761012604863384,0.11098970445938165,0.2957251205606642,4,0.008506002095949108
0.03,0.1,0.3,0.01,0.3,0.07865330093502666,0.2097417430006863,0.5859695320212628,5,0.06109074076001354
0.03,0.1,0.3,0.03,0.01,2.4283083285282467,0.05272076684889593,0.10544153369779186,2,0.005613493917656948
0.03,0.1,0.3,0.03,0.03,2.2756512868440826,0.08210755737367609,0.18658228053938908,3,0.004342081694244396
0.03,0.1,0.3,0.03,0.1,1.507649312774634,0.04174706518114634,0.09461514771719996,3,0.008394655189426059
0.03,0.1,0.3,0.03,0.3,0.08955667655568776,0.18648493487710935,0.5239983158044534,5,0.058008568915378506
0.03,0.1,0.3,0.1,0.01,2.610612918561504,0.039821914872328584,0.09748038728176284,3,0.0035839528416484467
0.03,0.1,0.3,0.1,0.03,2.472166093629524,0.02289449107196434,0.04578898214392868,2,0.003591191381659753
0.03,0.1,0.3,0.1,0.1,1.8029361959710355,0.08262470620896681,0.16524941241793362,2,0.00690883859635405
0.03,0.1,0.3,0.1,0.3,0.13357993166217802,0.17224579554775662,0.5160311080303938,5,0.058297579076493064
0.03,0.1,0.3,0.3,0.01,3.2361513293330484,0.09390444776960472,0.22995200602156352,3,0.0010426883053264863
0.03,0.1,0.3,0.3,0.03,3.055392188214839,0.005012431917563851,0.010024863835127702,2,0.0025101036743878924
0.03,0.1,0.3,0.3,0.1,2.3627002571188163,0.13365233267800988,0.26730466535601977,2,0.003506796192808609
0.03,0.1,0.3,0.3,0.3,0.4776413841575424,0.039539666766928,0.0908451335135187,3,0.034199015707035034
0.03,0.3,0.3,0.01,0.01,8.960828995092156,0.0,0.0,1,8.881784197001252e-16
0.03,0.3,0.3,0.01,0.03,8.36629454355274,0.0,0.0,1,-2.1094237467877974e-15
0.03,0.3,0.3,0.01,0.1,6.058847410851607,0.0,0.0,1,-3.4416913763379853e-15
0.03,0.3,0.3,0.01,0.3,0.8183715812929574,0.04312600053624382,0.09640924575503501,3,0.010164912404734022
0.03,0.3,0.3,0.03,0.01,8.6755851836986,0.0,0.0,1,7.771561172376096e-16
0.03,0.3,0.3,0.03,0.03,8.459914702559818,0.0,0.0,1,-3.3306690738754696e-16
0.03,0.3,0.3,0.03,0.1,6.155472122950678,0.0,0.0,1,-3.3306690738754696e-16
0.03,0.3,0.3,0.03,0.3,0.8244522507430604,0.10876896851453424,0.24754802380755764,3,0.01201857731317571
0.03,0.3,0.3,0.1,0.01,9.195802090027922,0.0,0.0,1,2.3314683517128287e-15
0.03,0.3,0.3,0.1,0.03,8.52667598421588,0.0,0.0,1,-1.5543122344752192e-15
0.03,0.3,0.3,0.1,0.1,6.47780660274891,0.0,0.0,1,-8.881784197001252e-16
0.03,0.3,0.3,0.1,0.3,1.0459470035138143,0.07957266472819928,0.21470660847717699,4,0.00692260768651903
0.03,0.3,0.3,0.3,0.01,9.793673998873889,0.0,0.0,1,-1.6653345369377348e-15
0.03,0.3,0.3,0.3,0.03,9.104254595438414,0.0,0.0,1,2.220446049250313e-16
0.03,0.3,0.3,0.3,0.1,7.150643476218493,0.0,0.0,1,2.886579864025407e-15
0.03,0.3,0.3,0.3,0.3,1.4933221796123595,0.04670565523439,0.10387304689355159,3,0.004997457039280791
0.1,0.01,0.3,0.01,0.01,1.8643629544167583e-07,2.7264214886752263,11.73673295608311,80,0.9093319266511982
0.1,0.01,0.3,0.01,0.03,1.4524591156095355e-07,2.9303239320369525,14.044286372559707,84,0.9010203804170975
0.1,0.01,0.3,0.01,0.1,9.955271870921804e-08,2.9015163787942964,13.869977592272155,82,0.901861863149942
0.1,0.01,0.3,0.01,0.3,8.748062666847182e-08,3.0716019524827693,14.992345205944204,86,0.8958676876689985
0.1,0.01,0.3,0.03,0.01,1.6364299885777663e-06,2.934368710058706,11.529247297702028,48,0.9177037974790608
0.1,0.01,0.3,0.03,0.03,1.9029514582293985e-06,3.1345314307107106,12.77478883952751,53,0.8272340427138302
0.1,0.01,0.3,0.03,0.1,1.0775068755900323e-06,3.086857014612558,13.43954780521058,55,0.9006484798237085
0.1,0.01,0.3,0.03,0.3,6.455949519723573e-07,2.6583735884139768,12.15287984798063,64,0.9342811695179009
0.1,0.01,0.3,0.1,0.01,8.48451017345391e-05,3.1932444787865353,11.390698582189447,18,0.80252582500497
0.1,0.01,0.3,0.1,0.03,6.541958037003898e-05,3.169749891247717,11.783831801754758,18,0.8610340403324764
0.1,0.01,0.3,0.1,0.1,5.485862461280133e-05,3.214828090791656,11.792769494054134,22,0.7949763124659
0.1,0.01,0.3,0.1,0.3,2.2633807068698613e-05,3.2443200206508664,12.466038144463003,29,0.8616845019895656
0.1,0.01,0.3,0.3,0.01,0.02320960695086829,1.4856982660337554,5.278032960187959,7,0.3657822811161284
0.1,0.01,0.3,0.3,0.03,0.026513186865708846,0.6655617441243572,1.8064148746200939,4,0.37697332779663706
0.1,0.01,0.3,0.3,0.1,0.0261356025005014,0.7649201910130581,2.3217082065320653,5,0.3405292520209092
0.1,0.01,0.3,0.3,0.3,0.011484919052707723,2.122855340968821,6.433651029567845,5,0.5016060297854043
0.1,0.03,0.3,0.01,0.01,1.6260049519835287e-06,3.158333839056094,14.636892957071769,58,0.882480592626302
0.1,0.03,0.3,0.01,0.03,6.584336090228863e-07,3.2335588576969716,14.065988677049145,66,0.7967922979082404
0.1,0.03,0.3,0.01,0.1,2.9864557839433083e-07,2.540688473377431,13.430632841441025,70,0.8363365512150036
0.1,0.03,0.3,0.01,0.3,1.1048250068886117e-07,2.9214455073839205,14.442962321438362,78,0.8630820693734765
0.1,0.03,0.3,0.03,0.01,7.756214211696575e-06,3.111521451651055,10.917236547536351,38,0.8058438444240574
0.1,0.03,0.3,0.03,0.03,5.656092288698021e-06,3.0015210923736024,11.865069864963457,34,0.879223674861795
0.1,0.03,0.3,0.03,0.1,1.3785882082345991e-06,3.3089803221695577,14.272594860746997,56,0.8726820158302971
0.1,0.03,0.3,0.03,0.3,5.281629858019062e-07,2.8349487260099395,13.120843635461075,71,0.8918526859913645
0.1,0.03,0.3,0.1,0.01,0.00013597096403271148,2.680849134042194,9.027803211093978,15,0.7910193852981482
0.1,0.03,0.3,0.1,0.03,0.00012004000728158638,3.4306610334189767,11.251462435292234,16,0.813551071310266
0.1,0.03,0.3,0.1,0.1,4.473051514258556e-05,3.5138458000184083,13.06214145585719,18,0.8219162190093611
0.1,0.03,0.3,0.1,0.3,5.321123761847231e-06,3.50698450479207,13.806079991988689,33,0.8894469237797386
0.1,0.03,0.3,0.3,0.01,0.1564545431994788,0.2417893223783268,0.5876540446478562,4,0.16894672109992365
0.1,0.03,0.3,0.3,0.03,0.13107774845725606,0.20850515320935084,0.453247961820811,3,0.18069770758884163
0.1,0.03,0.3,0.3,0.1,0.06368755625637688,0.5019686161776038,1.3770550009647458,4,0.2668910654936033
0.1,0.03,0.3,0.3,0.3,0.009700483030216991,1.3518439922351047,4.411322171468899,6,0.4154911465935417
0.1,0.1,0.3,0.01,0.01,0.05207031866508553,0.4076315782513738,1.1330319034327008,4,0.22178480909566803
0.1,0.1,0.3,0.01,0.03,0.040108141031490324,0.5978224785013718,1.6686117598543722,4,0.24979012720362564
0.1,0.1,0.3,0.01,0.1,0.0048337562102292895,1.4536746852022402,3.971743675303139,4,0.42568071967287147
0.1,0.1,0.3,0.01,0.3,0.0008474802932328771,2.05405456962622,5.031382526333469,3,0.37968101205952
0.1,0.1,0.3,0.03,0.01,0.08313984750406062,0.38242770566984136,0.8784308758468738,4,0.20461833197583157
0.1,0.1,0.3,0.03,0.03,0.049725001526583275,0.43512236828342504,1.0658168859127708,3,0.20442086753562505
0.1,0.1,0.3,0.03,0.1,0.0044034791650846465,1.2280592267259043,3.553415442473884,5,0.3881668406811639
0.1,0.1,0.3,0.03,0.3,0.0011050332740406407,2.664430044649053,8.2884522992418,6,0.6181813528417534
0.1,0.1,0.3,0.1,0.01,0.34043164786331187,0.13339163216580263,0.34361175584251746,4,0.10838945718610075
0.1,0.1,0.3,0.1,0.03,0.22799242848253415,0.1918600348588526,0.4637560078670908,3,0.14128467079243556
0.1,0.1,0.3,0.1,0.1,0.060715596126270206,0.45812844241510803,1.2362334538242878,5,0.21508172072568604
0.1,0.1,0.3,0.1,0.3,0.0024884223019385207,1.7637828210882205,4.807374960189431,4,0.4157620716761696
0.1,0.1,0.3,0.3,0.01,2.0647932126307857,0.10774080768579619,0.2922307086827024,4,0.027436049128175155
0.1,0.1,0.3,0.3,0.03,1.8703796038000633,0.07434902628875849,0.17784614058294387,3,0.03465168485119907
0.1,0.1,0.3,0.3,0.1,1.188079366366303,0.01133254887570926,0.02748156727764449,3,0.05423700119558365
0.1,0.1,0.3,0.3,0.3,0.05235248308191186,0.22507163412809345,0.6090133276262559,5,0.19557267826009284
0.1,0.3,0.3,0.01,0.01,5.71357954742701,0.03715017896147194,0.08836875278872644,3,0.004036538809573317
0.1,0.3,0.3,0.01,0.03,5.347277824534958,0.032972946258723636,0.07245919399162293,3,0.005608122136239048
0.1,0.3,0.3,0.01,0.1,3.034006400547235,0.031182380686462334,0.07615908280052747,3,0.017345711694737725
0.1,0.3,0.3,0.01,0.3,0.1437529107997971,0.17411656798552147,0.34823313597104294,2,0.05112124797957335
0.1,0.3,0.3,0.03,0.01,5.86654025169039,0.057560423674164474,0.11512084734832895,2,0.005293532594395967
0.1,0.3,0.3,0.03,0.03,5.176787974335812,0.08155073219027688,0.1967392821205755,3,0.006425086817683556
0.1,0.3,0.3,0.03,0.1,3.1735860567108087,0.11787079785093417,0.23574159570186834,2,0.01632051431944151
0.1,0.3,0.3,0.03,0.3,0.15662504759411142,0.3037029058312564,0.6842975840478729,3,0.0666988375069131
0.1,0.3,0.3,0.1,0.01,6.6004668825525545,0.10767788335658147,0.2578812469972869,3,0.0038130721915718147
0.1,0.3,0.3,0.1,0.03,6.059523881115145,0.05616426837387822,0.11232853674775645,2,0.005940521859507969
0.1,0.3,0.3,0.1,0.1,3.8965964606607657,0.1089122389822405,0.23901047056199592,3,0.009742231759207673
0.1,0.3,0.3,0.1,0.3,0.16071880672616234,0.22328466528663282,0.5469213481818929,3,0.06976218085578838
0.1,0.3,0.3,0.3,0.01,8.636911158969962,0.10221751169678589,0.20443502339357178,2,0.0021290292918432208
0.1,0.3,0.3,0.3,0.03,7.980934302415141,0.056166581320359066,0.11233316264071813,2,0.0015393079260496434
0.1,0.3,0.3,0.3,0.1,5.864176052107836,0.07307716288269021,0.14615432576538043,2,0.00538813562778942
0.1,0.3,0.3,0.3,0.3,0.6686214075322652,0.13168872435791837,0.339914145125513,4,0.04515328364615901
0.3,0.01,0.3,0.01,0.01,4.1106357048741644e-07,3.020385159565689,13.597041068286146,77,0.9259062978039337
0.3,0.01,0.3,0.01,0.03,2.4701748957772745e-07,3.1897846996969705,14.60468128633713,87,0.7883475677670666
0.3,0.01,0.3,0.01,0.1,2.6418078564473905e-07,3.083752415563166,12.658228437024835,85,0.8598740062416725
0.3,0.01,0.3,0.01,0.3,1.3292394326541654e-07,3.05169244788749,15.815589352418614,92,0.717429719463456
0.3,0.01,0.3,0.03,0.01,4.2997568417490324e-06,3.7932826613752475,17.92648367326614,54,0.8844627427662262
0.3,0.01,0.3,0.03,0.03,3.125644852988388e-06,3.4046936463054553,15.666676419831965,56,0.8912521645387059
0.3,0.01,0.3,0.03,0.1,3.540214347687933e-06,3.2858388217912102,13.258767755361223,54,0.8985983371973536
0.3,0.01,0.3,0.03,0.3,2.28125030724252e-06,3.19899776347185,12.610108061741865,62,0.889494725284239
0.3,0.01,0.3,0.1,0.01,0.00011058924923792859,3.9399840799145083,13.245866386277374,27,0.8361494131301999
0.3,0.01,0.3,0.1,0.03,0.0001093290591155277,3.8551975407250487,13.753922699104795,21,0.8578057929399235
0.3,0.01,0.3,0.1,0.1,0.00012030095600614961,4.068652496060997,14.800980456846329,25,0.8741443936534293
0.3,0.01,0.3,0.1,0.3,8.270503963087686e-05,3.798515288926454,14.245257165103576,32,0.8893945949284141
0.3,0.01,0.3,0.3,0.01,0.017759964823654002,3.452745408026893,11.661442992756497,9,0.6728189779212016
0.3,0.01,0.3,0.3,0.03,0.018679991878843453,2.1668047540889286,7.284828453966783,8,0.6354574523838261
0.3,0.01,0.3,0.3,0.1,0.017858689403984166,2.352812119559779,7.478569054869819,9,0.693487942243485
0.3,0.01,0.3,0.3,0.3,0.01859080130991602,2.589886924782014,8.315714735381395,9,0.6006713171004581
0.3,0.03,0.3,0.01,0.01,8.556078901996286e-07,3.4670625409422224,14.688872537343713,73,0.8334470044647774
0.3,0.03,0.3,0.01,0.03,5.551222448043967e-07,3.0980063208857156,17.100504606679905,76,0.8874479521756625
0.3,0.03,0.3,0.01,0.1,2.941557237008377e-07,2.9647411875072622,14.91740138218443,85,0.8581634115906653
0.3,0.03,0.3,0.01,0.3,3.4118321921725725e-07,3.0717710164524505,15.678521182399688,83,0.7990599030161586
0.3,0.03,0.3,0.03,0.01,5.399806448357592e-06,3.374370574494546,16.670308179166557,59,0.883342872306938
0.3,0.03,0.3,0.03,0.03,3.986923498758111e-06,3.6052086940336,14.426037424241537,57,0.870068759659882
0.3,0.03,0.3,0.03,0.1,2.7768587004833824e-06,3.898963351847391,17.987250210889997,60,0.8673039725604377
0.3,0.03,0.3,0.03,0.3,1.9681312007396287e-06,3.4765279278639176,15.390909088264019,68,0.898058683838667
0.3,0.03,0.3,0.1,0.01,0.00014228618649698893,3.8731575022639584,14.566383879828468,22,0.8747084718026839
0.3,0.03,0.3,0.1,0.03,0.0001832694011443972,4.227882134768449,15.519593414672741,24,0.7776220127108511
0.3,0.03,0.3,0.1,0.1,0.00012294126676195964,4.596680999210455,15.694462744855272,31,0.8127471542201575
0.3,0.03,0.3,0.1,0.3,5.613959495313125e-05,3.8060328370061027,13.428600248225319,30,0.8172748282192558
0.3,0.03,0.3,0.3,0.01,0.02617245509838495,1.7293107406245256,4.946187116414136,5,0.6620867960531196
0.3,0.03,0.3,0.3,0.03,0.03053477325640497,3.140937818385975,10.312613922609925,7,0.5657431433606954
0.3,0.03,0.3,0.3,0.1,0.025766195039008923,3.5628732976059494,11.344538772084725,9,0.5375158810778711
0.3,0.03,0.3,0.3,0.3,0.014938897416598295,2.679965719260713,8.92081138202106,9,0.6635233323193596
0.3,0.1,0.3,0.01,0.01,4.891347249540161e-06,3.1971275167684543,12.74989932923464,63,0.8090035231155631
0.3,0.1,0.3,0.01,0.03,2.4480650139377116e-06,3.310570231229973,13.215724073514934,75,0.4966279103553641
